county,embedding
Floyd Indiana," 0.00856977,-0.02693928, 0.01338309, 0.03357177,-0.02405226, 0.03813632, 0.00176534, 0.03093666,-0.00850655, 0.00683515,-0.00475895, 0.00581823,-0.0077731 , 0.00750535,-0.00422737, 0.019429  , 0.00354327, 0.00998474,-0.0161429 , 0.00365488,-0.00471857, 0.00300984, 0.00653901,-0.00679228, 0.00223795,-0.00016777,-0.00988463,-0.0201053 , 0.00400656, 0.01329562,-0.01217408, 0.00279691, 0.01121437, 0.00627693, 0.00254619,-0.00151214,-0.01345316, 0.015224  , 0.01860811, 0.00561598,-0.01076922,-0.01189056, 0.00027924, 0.00837708, 0.0071516 , 0.00457034, 0.00497699,-0.00672053, 0.0025735 ,-0.00651507"
Floyd Iowa,"-0.02312295,-0.02258844,-0.00379691, 0.01861143,-0.00159659,-0.02467903,-0.01766081, 0.03497405, 0.02180606, 0.01046492,-0.00195981,-0.00784498,-0.01377795, 0.00204891,-0.00458842,-0.00549608,-0.00131332,-0.00140872,-0.00430248, 0.0042386 ,-0.00140665, 0.00813814, 0.00357014,-0.00220085, 0.0098591 ,-0.00156573,-0.01205444,-0.0018231 ,-0.0031168 ,-0.00766117, 0.00183127, 0.00512824,-0.01296642, 0.00566925, 0.005104  , 0.00300413,-0.00134449, 0.00612818,-0.00080706,-0.0045357 ,-0.00598114, 0.00179045,-0.01218573, 0.00496998,-0.00522087, 0.00090126, 0.00755186,-0.00211995, 0.0093012 , 0.01713566"
Floyd Kentucky,"-0.02117033,-0.06840779, 0.00727923, 0.07023983,-0.00745798, 0.00104998, 0.00967005, 0.04666138,-0.00772612, 0.00277814,-0.01516817, 0.0030712 ,-0.04222734, 0.02422985, 0.01301351,-0.02344798, 0.00649444,-0.02762957, 0.01898127,-0.03166205, 0.01825674, 0.00289619, 0.00828727,-0.00978362,-0.01643364, 0.01651493,-0.01543761, 0.00683137,-0.00344385, 0.01610421,-0.00207799,-0.02249408, 0.00705371,-0.00315332,-0.00105612,-0.00465596,-0.00610593,-0.01114647, 0.01050156, 0.00842952, 0.00055043, 0.00065485, 0.01036666, 0.0184463 ,-0.00216369, 0.00485045, 0.00403828,-0.00042715, 0.01021285, 0.00604645"
Floyd Texas,"-0.05134565, 0.01219366, 0.02779052,-0.0153414 , 0.05381355, 0.02422572,-0.00552306, 0.0170552 ,-0.00505453, 0.00149783,-0.04220385,-0.01582392, 0.00329694,-0.00196746,-0.00674988, 0.00287985, 0.0058838 ,-0.00855938, 0.01907218,-0.00659414, 0.02488858,-0.01775117, 0.02740582, 0.02519773, 0.01160383, 0.04381828, 0.00620327,-0.03946494, 0.02938358, 0.04291653,-0.01547942,-0.05225135, 0.02436302, 0.01899489, 0.02691167,-0.01485813,-0.00439901, 0.01070864, 0.00157156, 0.03593599,-0.0132251 ,-0.00977921,-0.00021363, 0.00614918,-0.01913243, 0.00819288, 0.03501187,-0.0295057 , 0.00489626,-0.02561706"
Floyd Virginia," 0.01207554, 0.03848973, 0.0061095 ,-0.0119488 , 0.001252  , 0.02135171,-0.01541622,-0.02159955,-0.00768961, 0.02150076, 0.00663224, 0.00492584, 0.02324935,-0.00285854,-0.00323706, 0.01865914, 0.00091013,-0.02009951,-0.00176794, 0.01358504, 0.00767993, 0.00834573,-0.00021349, 0.01258864,-0.00662224,-0.00136609,-0.00452171, 0.004386  ,-0.00856489, 0.01563906, 0.00943894,-0.00824615, 0.01716495,-0.0034078 , 0.00582831, 0.00857025, 0.00088418, 0.01655014, 0.02004617, 0.00678773, 0.00533292,-0.00425637, 0.02084476, 0.00184015, 0.00181945, 0.01546477,-0.00821232,-0.00929273,-0.00198737,-0.001309  "
Fluvanna Virginia,"-0.05511054,-0.00103452,-0.0160671 ,-0.01339151, 0.03913189, 0.00073788, 0.0312359 , 0.01678973,-0.03964013,-0.00306187, 0.01716823,-0.02501812, 0.02100136, 0.00294398,-0.02259434,-0.00744839, 0.00404393,-0.00347473,-0.02057812,-0.02294312,-0.00526837, 0.00431017,-0.00577928, 0.01173229, 0.01094568,-0.01360826, 0.0121126 ,-0.00644107, 0.00510875, 0.00811978,-0.0002271 ,-0.01757361,-0.00558137, 0.00822184, 0.01245843,-0.00762338,-0.00158972,-0.01009258,-0.00237315,-0.00729924,-0.00906186,-0.01135015,-0.00545561, 0.00879643,-0.00022102,-0.00577448, 0.01684066, 0.00012104, 0.000872  , 0.01583765"
Foard Texas,"-0.05656   , 0.0243147 , 0.02070716, 0.04359989, 0.08593   ,-0.05178772,-0.06146251, 0.01372493, 0.02666208,-0.06747103, 0.07543572, 0.04496818,-0.07815174, 0.10698373, 0.07612009,-0.05180674,-0.02938916, 0.07772082, 0.03233251,-0.06721365, 0.10476009,-0.10784238, 0.0107274 , 0.02327291,-0.02004248, 0.11014987, 0.04258334, 0.00559628, 0.0167512 ,-0.06090239, 0.05033893,-0.05325853, 0.05997231, 0.02842882, 0.03291812,-0.09366246,-0.0201696 ,-0.04663653, 0.01045395, 0.01576036,-0.06870381,-0.00506648, 0.01332406,-0.02895932, 0.00741188, 0.01117386,-0.00866399,-0.00234738, 0.00177212,-0.01026921"
Fond du Lac Wisconsin,"-0.02367886,-0.03495985, 0.00125141, 0.0080538 , 0.01278238,-0.00374298,-0.02950571, 0.03268871, 0.01062871, 0.01367839, 0.03366293, 0.00453641,-0.00800723,-0.00624638, 0.0167124 ,-0.01684641,-0.00190146, 0.01222756,-0.01556362,-0.00640317, 0.00841676, 0.00183232,-0.02694151,-0.00286181,-0.00509114, 0.02435548,-0.0013843 , 0.00400091, 0.00222382, 0.01128609, 0.01933823,-0.00941717,-0.01477201, 0.00807334, 0.0091282 ,-0.00017373,-0.00059268,-0.00136532, 0.01314665, 0.01384209, 0.01165565,-0.00352088,-0.00733699,-0.00079   ,-0.01501136, 0.01478761,-0.00737053,-0.01268329,-0.00742791, 0.0050266 "
Ford Illinois," 0.01037244, 0.04224181, 0.03233717, 0.0395805 ,-0.08315551, 0.05140226,-0.05278762,-0.02414306, 0.02600263,-0.03112661,-0.05569062, 0.00813721, 0.03482192, 0.04156746,-0.0033634 , 0.00073021,-0.02485854,-0.02336944, 0.05179864, 0.01234244,-0.02822975, 0.0001127 , 0.03411427, 0.02520211, 0.02966124, 0.03934564,-0.02039928,-0.00898543,-0.01135377, 0.01950723,-0.02978323, 0.02776084,-0.0081726 , 0.03063365,-0.0112769 ,-0.00929422, 0.04257703, 0.02489109,-0.00817058, 0.02120988,-0.05811575,-0.04374193,-0.03177588,-0.01677681,-0.04360187, 0.01480506,-0.0426525 ,-0.02917824,-0.00711657, 0.01158148"
Ford Kansas," 0.00676127,-0.04692424, 0.00141948,-0.05289251,-0.01036134,-0.00819233,-0.04434053, 0.01611093, 0.02369029, 0.03034623,-0.00618027, 0.00595005, 0.0069911 , 0.00522664, 0.03220922,-0.01086904, 0.0122834 , 0.00262682,-0.00358446,-0.01729393,-0.0003531 , 0.01252075, 0.00331975,-0.00426471, 0.00652387,-0.00425846,-0.01663096,-0.0025481 ,-0.00607004, 0.00358188, 0.00303393, 0.00448892, 0.01929081,-0.0050711 , 0.00423291,-0.00226142,-0.00943065,-0.00685307,-0.00033564,-0.01471076,-0.00339135, 0.00640983, 0.00246179,-0.00038645,-0.00422758,-0.0213128 , 0.00929471,-0.0032461 , 0.00547004,-0.00534214"
Forest Pennsylvania,"-0.02927523, 0.06587449, 0.0257179 , 0.00201082,-0.01232183, 0.01110779, 0.01847179,-0.00156184,-0.00953856, 0.01001933,-0.02894856,-0.00196563, 0.03158922, 0.01888852, 0.0120657 , 0.02295402, 0.01195738,-0.01239852,-0.00138287, 0.00673714,-0.00429934, 0.02089468,-0.01430578,-0.01326842, 0.00194961,-0.01609224,-0.00943199, 0.0267843 , 0.00034766, 0.01995378, 0.00020985,-0.01682005,-0.01138316,-0.01051934, 0.01287654, 0.02689774,-0.0089191 , 0.00169156,-0.00681688,-0.01246269, 0.01272858,-0.02182665, 0.00881514, 0.00267135,-0.01786891,-0.00087897, 0.00457717,-0.0012517 , 0.01189772, 0.00309718"
Forest Wisconsin,"-0.01519304, 0.12125733, 0.04907142,-0.03643078, 0.01364586,-0.00205957,-0.01994704, 0.00350802, 0.00361113,-0.00520907, 0.02168545,-0.03644068, 0.03085307, 0.00438282, 0.02397777, 0.01288553, 0.00695107,-0.02126837, 0.00853976,-0.00684999,-0.01373183, 0.02505766,-0.02696735,-0.01197476,-0.0023237 ,-0.00151997,-0.02207535, 0.03072888,-0.00211692, 0.01305088,-0.00136099,-0.01062482, 0.00798114,-0.01069458, 0.00580856, 0.01436257, 0.01138733,-0.01780911, 0.00603776,-0.01641918, 0.00929926,-0.012789  , 0.01647205, 0.00201637,-0.02127996,-0.00582175,-0.00901969,-0.00768164,-0.00553361, 0.00028111"
Forrest Mississippi," 1.4774567e-02,-1.9947883e-02,-2.5227536e-03, 2.1953182e-02, 1.5233209e-02, 2.7552854e-02,-5.3654914e-03,-1.4550811e-02, 1.0123265e-02, 4.6527977e-03, 1.4119246e-02, 1.3715130e-02,-1.3518863e-03, 2.8545891e-03, 3.7748559e-05, 1.5344234e-02,-2.2257656e-02,-5.7727909e-03,-1.5098203e-02, 1.7772308e-02, 5.0925701e-03,-2.9386817e-03,-4.1164481e-03, 1.3982872e-03,-9.9503407e-03,-1.6679461e-03, 1.0996122e-02,-4.2347843e-03,-1.4753728e-02,-1.3462700e-02,-1.3655187e-02, 3.7786302e-03, 1.2994367e-03,-2.2410983e-02, 1.2073222e-02,-9.2338296e-03,-2.2118306e-03,-2.6766516e-03,-3.5309512e-03, 1.8783316e-03,-5.1971218e-03,-1.3261186e-03, 7.2034942e-03,-5.3346367e-03, 6.6499826e-03,-9.6384194e-03,-1.0310396e-02, 2.7784745e-03,-6.4017074e-03,-1.4401581e-02"
Forsyth Georgia,"-2.4887387e-02,-7.2565079e-02,-1.4783117e-02, 1.2850591e-02, 3.6041316e-02, 6.6642715e-03,-7.0059034e-03, 1.7108196e-02,-3.2792410e-03,-3.9737774e-03, 1.7736608e-02, 1.1583505e-02,-5.4036388e-03, 2.2869769e-03,-7.2146500e-03,-1.3246253e-03,-1.4321176e-02, 9.3327044e-03,-5.4955496e-03, 2.5885075e-03,-1.2908387e-02,-7.1106409e-03, 8.2303882e-03, 1.3556123e-03, 2.0453321e-02, 4.0103802e-03,-9.0733934e-03,-2.7382514e-03,-5.7887845e-03,-6.0257311e-03,-5.0125513e-03,-4.9061421e-03, 5.0719054e-03,-4.5010988e-03, 2.7481775e-04, 1.0413587e-02, 4.5895914e-04, 4.8037213e-03, 2.4877064e-02, 3.9194599e-03, 1.3675954e-02, 5.1195165e-03,-1.0273304e-02, 6.7564035e-03, 1.6367283e-05, 5.5392249e-03,-4.7525601e-03, 3.4192151e-03, 3.7331651e-03,-9.1561163e-03"
Forsyth North Carolina,"-2.39996542e-03,-3.41007076e-02,-7.03709433e-03, 2.83296290e-03, 2.18849666e-02, 2.13186303e-03, 4.18798969e-04,-1.34076364e-02,-1.01597244e-02, 1.28746480e-02, 3.59808840e-03, 2.91008572e-03, 7.56392814e-03,-1.82940019e-03,-1.52054420e-02,-4.72402992e-03,-1.01629237e-03,-1.80284157e-02,-7.43560959e-03,-1.04758525e-02, 6.76310668e-03,-1.13631133e-02,-5.23325463e-04,-4.75145178e-03, 3.37083754e-03,-2.85312068e-03, 1.29481982e-02,-5.31988638e-03,-9.25492775e-03,-7.24800557e-05, 2.44744890e-03,-1.95629429e-03, 9.67504084e-03,-1.67447887e-02, 2.07361318e-02, 6.68448256e-03,-1.60279460e-02,-4.20716777e-03, 1.95335746e-02, 6.28483109e-03,-1.61692239e-02,-6.25981530e-03, 3.39895603e-03, 2.54655425e-02,-6.81107282e-04,-3.15478258e-03,-1.91269647e-02,-5.50201396e-03, 4.36603650e-03,-3.95364687e-03"
Fort Bend Texas," 0.2347111 ,-0.00909395, 0.07407772,-0.01193035,-0.03500763,-0.04507171,-0.00493451,-0.02043804, 0.03346571,-0.04200484,-0.03141491, 0.00468247, 0.02295493, 0.0083243 ,-0.02017934,-0.01278144,-0.01801854, 0.00620505, 0.00129737, 0.03723221, 0.01488911, 0.00736382, 0.00605878, 0.0051819 ,-0.01904908, 0.00046124,-0.00735427,-0.01183379,-0.00057357,-0.00187533, 0.0024044 ,-0.01268416,-0.01304676, 0.00882935, 0.01818318, 0.01121837, 0.02206907,-0.00320979,-0.00839566,-0.00583436,-0.03373634, 0.02119874,-0.00951952, 0.00182015,-0.00575127,-0.00686388,-0.01610405, 0.00109225, 0.00619946,-0.00596481"
Foster North Dakota,"-0.01784283, 0.10902016, 0.01883787, 0.01314432,-0.03482221,-0.03146319,-0.02025082,-0.02028414,-0.01662797,-0.0262083 ,-0.02396839, 0.02012268,-0.01491714,-0.00770375,-0.02177371,-0.02748347, 0.01375543, 0.02732699, 0.0134631 , 0.00528529, 0.01468109, 0.00599797,-0.01063367,-0.02366484, 0.01495956,-0.00450454, 0.00661896,-0.00985167,-0.03235542,-0.02014473, 0.00644275,-0.00115649,-0.0561248 , 0.00152001, 0.01697441,-0.03094116, 0.01084328,-0.00536262, 0.02178665,-0.00853972,-0.03039577, 0.03225805, 0.02285943, 0.01229613,-0.00112249, 0.00541227, 0.00617972, 0.01864477,-0.00119991, 0.02503152"
Fountain Indiana,"-0.01802657, 0.02781867, 0.02830022,-0.00427016,-0.03421064, 0.01174575, 0.01909637,-0.00782765,-0.00995631, 0.02461784,-0.00573598,-0.00410434, 0.00711616, 0.01203868, 0.02229429,-0.00089376, 0.00992545, 0.00397411,-0.0030939 ,-0.00662977, 0.00425478, 0.00792201, 0.00074685,-0.00785359,-0.00121476, 0.00854939,-0.00607879, 0.00287602,-0.00092373, 0.0161696 ,-0.00455012, 0.00108871, 0.00990477,-0.00224428,-0.01869131, 0.01110141,-0.01785445, 0.00736855, 0.00619116,-0.02033924,-0.00270443,-0.00597328,-0.00977778,-0.00148619, 0.01125123,-0.0031954 , 0.00959201,-0.01701155,-0.00136479,-0.01212658"
Franklin Alabama,"-0.01035225,-0.01917399, 0.00053344,-0.01498147, 0.03474473,-0.00116321, 0.00163724,-0.00441935, 0.01976739,-0.01736913,-0.00803898, 0.00528068,-0.00139297, 0.00793374,-0.00607315,-0.01053143, 0.01065928,-0.01857872, 0.00925893, 0.00945207, 0.00255078,-0.00804618,-0.0052082 ,-0.00769905,-0.00240816, 0.00420769,-0.00158793,-0.00068182,-0.00208665,-0.00224507,-0.00603237,-0.00072159, 0.0027881 ,-0.01173042,-0.00332652,-0.00323358,-0.00176052,-0.00714703, 0.01131081, 0.00648093, 0.01114338, 0.01413614,-0.00371982, 0.00014452, 0.00141884,-0.01069229,-0.00720009, 0.01968693,-0.00427637,-0.00513649"
Franklin Arkansas," 0.00271361, 0.02526807, 0.00471363,-0.01145731,-0.0227348 , 0.0143969 , 0.00244949, 0.00331437, 0.01198742,-0.00534482,-0.01879324,-0.01372533, 0.00215816, 0.02234021,-0.00113756,-0.00859711,-0.00152011,-0.01189359, 0.00569916, 0.00361677, 0.00936186, 0.00859592, 0.00955302,-0.01209138,-0.02744601,-0.00263531, 0.00027147, 0.01153365, 0.01043391,-0.00091249,-0.02039099,-0.00167048, 0.01051238,-0.00085609, 0.00819822, 0.01295939,-0.00887146,-0.01267874,-0.01931547,-0.00507957, 0.00882151,-0.0054809 , 0.00732864, 0.0030689 ,-0.00140369, 0.00936558, 0.00167986, 0.00239844,-0.00394403, 0.01556949"
Franklin Florida,"-0.01811723, 0.00106148, 0.02754174,-0.03198005, 0.05477427, 0.05217645, 0.03901704, 0.00028758,-0.02493038,-0.02533453, 0.01982082,-0.04171645,-0.01266589,-0.01399546,-0.04396632,-0.01095476,-0.01241394,-0.00801184, 0.03387634, 0.02739471, 0.02443869,-0.00278896,-0.00216055, 0.01792041,-0.01613143, 0.03170568,-0.01293351,-0.01136518, 0.00466827, 0.00630782,-0.00250357, 0.03850958,-0.00029362,-0.00536144, 0.01631549, 0.00080435, 0.00076597, 0.00756819,-0.01280142, 0.00672417, 0.00493979, 0.01192644,-0.00364563,-0.0093278 , 0.00995827,-0.00714922, 0.01046471,-0.0057844 ,-0.0304414 , 0.00604979"
Franklin Georgia,"-0.03515338,-0.03570495,-0.02560285, 0.0016659 , 0.00873229,-0.0275957 ,-0.00288435, 0.00380856, 0.01629401, 0.00621746, 0.00279763, 0.00235013, 0.02015248,-0.00757474, 0.01291534,-0.0076251 , 0.00655263, 0.00576019,-0.00099055,-0.00058743,-0.01535183,-0.00727423, 0.00216551,-0.01961001,-0.00132007,-0.01399624, 0.01997494, 0.0047434 ,-0.01914577,-0.00771202,-0.01501709,-0.00124947,-0.00935271, 0.00967168, 0.00784007, 0.00992699,-0.00593435, 0.00071783, 0.00181444, 0.00862005, 0.00188412,-0.01036559, 0.00624202,-0.00390199,-0.0042894 ,-0.00911839, 0.00415903, 0.00067482,-0.00812742,-0.00012428"
Franklin Idaho,"-0.01931981,-0.04954387, 0.00201048,-0.00252768,-0.00656819,-0.02608396,-0.01626125, 0.03174056, 0.01693172,-0.02042948, 0.00879853, 0.01670348,-0.00318233,-0.0059161 , 0.00491901,-0.00286169, 0.00463411, 0.00142655, 0.00313423,-0.0090255 , 0.00541859, 0.00065567,-0.00818451,-0.01856987, 0.0120318 , 0.00756141,-0.00706054, 0.00362383,-0.00043421,-0.00219365,-0.01480763,-0.00038905,-0.01561694, 0.00279859,-0.01852142,-0.0072251 , 0.00859078,-0.00460057,-0.00385662, 0.01325535, 0.00179373,-0.00634701,-0.00059746,-0.01283086, 0.00166311,-0.00680917, 0.0064657 , 0.00813385,-0.01813027,-0.00157231"
Franklin Illinois," 2.5874062e-02, 9.5341504e-03, 1.5277901e-02, 5.0929248e-02,-1.7785002e-03, 1.3722771e-02,-2.7241787e-02, 4.3168433e-02,-3.9444710e-03, 1.9480444e-02,-8.1322910e-03,-1.3518996e-02,-2.5177421e-03, 2.1677794e-02,-3.5932015e-03, 2.3080040e-02, 2.1410133e-03,-1.1109166e-02,-1.4912062e-03,-8.7168850e-03, 9.3981773e-03,-5.5429949e-03, 3.0870011e-02,-9.2961630e-03, 1.9627657e-02, 4.1265917e-04,-8.9460274e-04,-1.4363935e-02, 9.6957712e-03, 4.7116559e-03,-7.2515407e-03, 7.7070566e-03,-1.4101369e-02, 1.1119956e-02, 6.7755803e-03,-6.1792387e-03,-9.0235164e-03, 3.6227742e-05,-1.1777808e-02,-1.6403766e-02, 2.9313008e-03,-1.1563488e-02,-2.0105900e-02, 3.8690530e-03, 1.4425819e-02, 1.7097990e-03, 1.8985063e-02, 5.4218019e-03,-7.7586602e-03, 1.7910728e-02"
Franklin Indiana,"-0.01409135,-0.03649108, 0.00662741, 0.04364714,-0.00968616, 0.01943659,-0.01709087, 0.02059716,-0.00013765, 0.01091953, 0.00541183, 0.01809568,-0.00714467, 0.0012088 , 0.01669859, 0.00990648,-0.00279193,-0.0047683 , 0.00576883, 0.01491161,-0.00963228,-0.00209986, 0.01502095,-0.01371189, 0.00502096,-0.01052456, 0.00271584, 0.00716378, 0.00029896,-0.00416738,-0.01705189, 0.00503714,-0.02595679, 0.00541406, 0.01228712,-0.01891969,-0.00349443, 0.00242106, 0.01321601,-0.00041361,-0.00319644,-0.00432695,-0.0228407 , 0.00343458,-0.00065106,-0.00728997, 0.01083094, 0.01088903,-0.00670358,-0.00715053"
Franklin Iowa,"-0.01397571, 0.02339075, 0.02392305,-0.02265687,-0.02019896, 0.00417078,-0.03209372, 0.02634805, 0.00150077, 0.03658806, 0.03290642,-0.00097512, 0.00040786,-0.00281544, 0.00982052, 0.02064626,-0.00529533, 0.00037981,-0.00605027, 0.00394463,-0.0116424 , 0.00908732, 0.00583445,-0.00646858, 0.02130135, 0.01526044, 0.00041135,-0.00473532, 0.01607855,-0.00686313,-0.00808114,-0.00883356,-0.01145066, 0.00521018,-0.00691218,-0.00818736,-0.017634  , 0.00057871,-0.00497157, 0.00629312, 0.00541397,-0.01553502, 0.00082462,-0.01174966,-0.0017989 , 0.00207226, 0.00114802, 0.00561562,-0.0067179 ,-0.0135183 "
Franklin Kansas,"-0.01924798, 0.01071311, 0.00516529, 0.01872649,-0.00507872,-0.00529711,-0.03330035, 0.0006379 , 0.01712055, 0.02167097, 0.03654948,-0.01087817,-0.0211734 , 0.00820962,-0.00408136, 0.01891474, 0.00014275,-0.00598887,-0.0026538 ,-0.01215318, 0.0018027 , 0.01146878, 0.02281343,-0.00659537,-0.01059709,-0.01165268,-0.00264208,-0.010146  , 0.00650431,-0.00314702,-0.00354469,-0.00641993,-0.01830304, 0.00121593, 0.0060235 , 0.02238845,-0.00848997, 0.01451517, 0.00516029, 0.00301885,-0.00208563,-0.00861784,-0.00612397, 0.00329935, 0.00147959,-0.00066351, 0.01092531,-0.00198346,-0.00763848,-0.00429628"
Franklin Kentucky,"-8.35866760e-03,-8.08657240e-03,-1.62323448e-03, 3.36336717e-02,-9.00527183e-03,-3.33306566e-03,-2.15528943e-02, 1.29715411e-03, 7.97493197e-03, 1.46717560e-02,-3.58962594e-03, 1.56729259e-02,-6.27148338e-03, 1.31600285e-02,-3.43816867e-03, 1.79483795e-05, 7.73875276e-03, 2.02426061e-04,-2.07963120e-03,-7.32536614e-03, 3.19477799e-03,-2.93649524e-03, 2.12868862e-02, 1.26334582e-03, 7.73244258e-03,-5.09381667e-03, 2.06657611e-02,-5.88605646e-03,-1.08523900e-02, 3.09544103e-03,-1.17436750e-02, 1.19132111e-02,-1.13483667e-02, 5.76762715e-03,-6.42381283e-03,-3.81329213e-03, 1.07414741e-03, 1.35515828e-03, 3.53485998e-03, 4.11945366e-04,-6.78391755e-03, 2.60872813e-03,-1.41139131e-03, 1.17083443e-02, 5.52296871e-03,-1.28143961e-02, 1.38384849e-02, 1.81339309e-02, 6.40680734e-03, 1.67230144e-03"
Franklin Maine,"-0.02407346, 0.01421419, 0.03978832, 0.00477679, 0.00040757, 0.03221489, 0.02243414,-0.00462424,-0.03246253,-0.00122287,-0.00301523, 0.0265277 ,-0.00689932, 0.0195951 ,-0.00256671, 0.0161129 ,-0.01210317,-0.00477716, 0.00239267, 0.00860462,-0.00742858,-0.00903478, 0.0102335 ,-0.00606254, 0.00327338, 0.00975492,-0.0277671 , 0.00751383, 0.00853025,-0.00739311,-0.00018058, 0.01023238, 0.00795716,-0.01059247, 0.01558654,-0.01083437,-0.00539714,-0.00514092,-0.00143398,-0.00686047,-0.01122888, 0.00656485, 0.00275986,-0.00311151,-0.00122269,-0.00960653, 0.01468885,-0.01174265,-0.0056991 ,-0.00078483"
Franklin Massachusetts,"-2.51264889e-02, 4.94334660e-03,-3.81604914e-04, 2.81114057e-02,-4.87931594e-02, 1.27159134e-02, 2.71699447e-02, 3.07817254e-02,-2.35750824e-02, 2.36030575e-02, 8.54299497e-03, 2.30786111e-02, 1.07211210e-02, 8.42060335e-03,-4.53556143e-03, 7.83515070e-03, 3.39765335e-03, 1.71418113e-04, 9.34286788e-03,-3.58218737e-02, 8.68178718e-03,-2.22379323e-02, 2.98909340e-02,-4.59765177e-03, 1.80604924e-02, 2.78072781e-03, 1.65374000e-02, 3.66805075e-03,-8.84970557e-03, 3.53216100e-03,-2.39126161e-02, 6.34974102e-03,-4.10109833e-02, 4.57445931e-05, 1.43755181e-02,-1.36672910e-02,-3.97101184e-03, 3.10522015e-03, 8.25271849e-03, 1.21648656e-02,-1.00394990e-02,-1.02678193e-02,-2.93131024e-02,-2.22209021e-02, 8.77609197e-03,-3.22216819e-03, 2.15859655e-02, 1.49426935e-02,-1.27117606e-02, 8.31385143e-03"
Franklin Mississippi,"-7.9534672e-02, 5.2649949e-02,-2.7574830e-02,-5.1566321e-02,-4.1665221e-03,-2.3128998e-02, 5.0673719e-02,-7.2901212e-03,-4.4054512e-02, 2.6151471e-02, 2.6675744e-03, 4.8941229e-02,-8.6493703e-04,-2.8335531e-03,-1.3075841e-02,-2.9863727e-03,-2.0884488e-02,-2.3330064e-02,-1.4349058e-02,-2.0092990e-02,-2.0812580e-02,-2.1311613e-03,-5.3843502e-03,-1.0759734e-02, 2.8054498e-03, 1.4606946e-03,-1.0752780e-02, 1.7173631e-02,-2.1350354e-02,-1.6319428e-02, 2.7438980e-02, 7.1503106e-05,-2.7498523e-02, 4.6799406e-03,-6.6611092e-03,-9.3774814e-03, 9.7952299e-03,-2.0284954e-02, 1.9056980e-02, 3.0639801e-02, 9.5918011e-03,-6.2392894e-03,-1.9425066e-02,-4.7800209e-02, 3.1618286e-02, 1.5220884e-02,-1.2263402e-02, 5.6432914e-03,-4.2533737e-02, 2.1956105e-02"
Franklin Missouri," 0.029486  ,-0.02089466, 0.0076666 , 0.03660193,-0.03655156,-0.01611228,-0.00808376, 0.00861967, 0.0223446 , 0.02155174, 0.01120498,-0.00415401,-0.01396995,-0.00095984, 0.00317059, 0.01824954,-0.01015021, 0.0109001 ,-0.00121828,-0.02058035, 0.00090405, 0.00606135, 0.01346492,-0.00065298,-0.00229416,-0.00796968, 0.01114776, 0.00158827, 0.01422225,-0.00409187,-0.02115148, 0.01492731,-0.00402684, 0.00334745, 0.01099236,-0.00818927, 0.00542341, 0.01786735, 0.01509172,-0.00076707, 0.0020145 ,-0.01181655,-0.0180527 ,-0.00945595, 0.00059078,-0.00126507, 0.01125298, 0.0014378 ,-0.00928309, 0.00036679"
Franklin Nebraska,"-0.03748462, 0.11333059, 0.04336101,-0.00134724,-0.00311544,-0.00753363,-0.03942917,-0.01822583,-0.00824511, 0.03381785, 0.01320699, 0.00357823,-0.04530594, 0.00666856,-0.01191879, 0.04127579,-0.02908404, 0.0051879 ,-0.03309871,-0.00070143, 0.01411551,-0.01896603, 0.0160321 , 0.01629434, 0.01577178,-0.03130903, 0.00185103,-0.0164795 , 0.02310163, 0.00057293,-0.01650476, 0.00488421, 0.01913525, 0.02273477, 0.01995377,-0.0251892 ,-0.04029297, 0.00192414, 0.03743307,-0.01342371, 0.02271709, 0.00251075,-0.01706892, 0.00817523, 0.00142151,-0.00311711, 0.00552871, 0.00633093, 0.02009642, 0.01116409"
Franklin New York,"-0.0392745 ,-0.03326085,-0.00922472,-0.01090608,-0.07993204, 0.0067642 , 0.05300028, 0.07288158,-0.04104111,-0.03459599,-0.00477248, 0.02555693, 0.0205191 , 0.00860713, 0.01365038, 0.07646475, 0.03378134,-0.02419151, 0.01903669,-0.00887567, 0.02844046,-0.02961298, 0.01205194, 0.0187814 , 0.01838044,-0.01650607,-0.01215487,-0.02100142,-0.01394763, 0.0111179 ,-0.01514476, 0.0103086 ,-0.01934972, 0.01158928, 0.00909123, 0.00092313,-0.00174145, 0.01511443,-0.00224878, 0.00104633, 0.00096026, 0.00021539,-0.02179558,-0.01340024, 0.00803854, 0.01939645, 0.02045833, 0.01003673,-0.01173995, 0.01663403"
