county,embedding
Carroll Arkansas," 1.1515024e-01,-1.5502658e-03, 6.1057680e-03, 3.2291189e-02,-9.5523046e-03, 1.3289498e-03,-1.9931190e-02, 5.8769947e-03,-2.1520289e-02,-3.7996387e-03, 1.1235549e-03,-5.8987220e-03, 2.4480896e-05, 6.0385810e-03,-9.7694946e-03,-9.5949434e-03, 1.5599653e-03, 5.5944598e-03,-8.9091752e-03,-5.2272696e-03, 5.2297446e-03, 4.4293078e-03, 8.7923193e-03, 3.5356397e-03, 4.1603418e-03,-4.5819269e-03,-6.2820292e-03, 6.0867211e-03, 3.6913813e-03, 2.1243955e-03,-2.8031932e-03,-1.3252407e-03, 9.1050332e-04, 5.8546583e-03, 4.6783467e-03, 5.4839146e-03, 1.1812127e-03,-1.9699673e-03,-2.5516278e-03,-2.2912241e-04,-1.7254124e-03, 3.2129402e-03,-1.6656320e-03,-1.8966087e-03, 3.1421422e-03, 1.3184835e-03,-1.3165359e-03, 4.1822312e-04, 4.7505464e-04, 3.1587316e-03"
Carroll Georgia,"-5.5711213e-02,-4.7785822e-02,-2.7272077e-02, 2.4372477e-02,-1.9514445e-02,-1.6978443e-02, 1.6342063e-02,-1.2365307e-02, 7.5004539e-03, 2.9493812e-03,-4.5864391e-03, 1.8704843e-02,-4.0769210e-04,-2.8557337e-03,-7.2361343e-03, 2.5029855e-03,-1.4049080e-03, 6.0079214e-03, 1.4167266e-02,-7.1630618e-03,-3.5734016e-03,-5.8930633e-03, 1.8835546e-03,-7.6303310e-03,-3.4053593e-03, 4.6714214e-03, 1.8764635e-03,-9.3582436e-04,-6.7771222e-03, 2.5985055e-04,-3.4514600e-03, 1.4701352e-03,-4.8283461e-04,-3.1519295e-03,-1.6645943e-03,-1.3756248e-03,-9.7606285e-04, 2.5109150e-03, 8.9850966e-03, 7.6807071e-03,-2.4921116e-03,-7.7227014e-04,-1.7018096e-03,-1.3880544e-04,-6.8942568e-04,-8.2832051e-04, 2.7372071e-03,-8.0836253e-05,-5.9095060e-04, 1.7932194e-03"
Carroll Illinois,"-2.6000569e-02, 4.2286146e-02, 3.6599051e-02,-3.3230778e-02,-3.5027198e-02, 6.6221654e-02, 2.0404303e-02, 8.7191639e-03, 8.1222914e-03,-9.3199424e-03,-9.2228074e-03,-2.9537244e-02,-1.4241216e-02, 4.3496722e-03,-1.1684969e-03,-1.8463912e-03, 1.1572804e-02, 1.4619491e-02,-6.9675883e-03,-2.3583130e-03,-6.6605341e-03,-2.2025975e-04, 5.1298016e-03,-3.4712476e-03, 4.5656544e-04, 2.2539444e-04,-6.0252645e-03, 1.0950617e-02, 3.4269262e-03,-2.6994359e-04,-4.0149683e-04, 6.2631193e-04, 2.0193133e-04,-3.7571082e-03,-5.3508767e-05,-1.9564561e-03,-6.7402155e-04,-1.2784789e-03,-1.0085137e-03, 1.0883433e-03,-3.2111257e-04, 3.5889319e-04,-7.3427451e-04, 7.5652113e-04, 1.2417677e-04, 5.6843925e-04, 2.0390043e-04, 5.3496362e-04, 1.0927815e-04, 2.4198851e-04"
Carroll Indiana,"-2.20013466e-02, 3.39646526e-02, 3.08831502e-02, 2.27229502e-02,-3.91292684e-02, 1.40558602e-02, 1.21140496e-04,-2.71536484e-02, 7.64897326e-03,-5.87177929e-03,-1.90254487e-02,-1.95956528e-02,-8.99937411e-04,-3.14481300e-03,-1.23436202e-03, 2.10599462e-03, 5.58878900e-03, 6.48435578e-03,-8.71574879e-03, 4.51582111e-03, 2.33187617e-04,-6.10997621e-03,-1.47493801e-03, 3.01327033e-04,-2.42003170e-03, 6.03440392e-04, 3.54015175e-03, 1.18012133e-03, 3.20474559e-04,-4.83682426e-03, 4.89453785e-03,-2.45769718e-03,-2.23198018e-04, 1.60869129e-03, 5.78108244e-03,-2.76672468e-03,-3.75056826e-03, 5.73221769e-04, 1.34685636e-03,-2.68795807e-03,-4.30207030e-04, 2.36022286e-03,-1.15780625e-03, 8.26356118e-04, 2.82352557e-03,-2.02295766e-03, 3.74937663e-04,-1.57359918e-03,-1.34294896e-05, 7.31667562e-04"
Carroll Iowa,"-7.82226175e-02, 1.15984995e-02, 2.59974180e-03, 5.62972575e-02, 5.96617423e-02,-2.92326044e-02,-5.33684418e-02, 1.00755785e-02,-9.14178137e-03,-4.67218161e-02, 2.40265708e-02, 1.68294609e-02, 1.03365546e-02, 6.14075363e-03,-1.03091821e-03,-1.88941415e-02, 2.91455239e-02, 1.25795812e-03, 8.41420260e-05, 3.42364889e-03, 9.91796795e-03,-1.40520763e-02,-1.44105917e-02, 8.20551533e-03, 1.32386051e-02, 9.29828093e-04, 1.18414760e-02, 3.61946551e-03, 1.24882848e-03,-7.88562372e-03, 1.13686351e-02,-1.09339142e-02,-1.72216515e-03, 3.77950980e-03,-2.08951969e-04,-2.58779945e-03, 1.51453679e-03,-1.06814411e-03,-1.86044502e-03, 1.10216648e-03,-1.70890044e-03,-3.17083061e-04,-7.92387000e-04, 6.44832791e-04, 5.11070655e-04,-1.20957755e-03, 1.48534265e-04,-3.99720127e-04, 5.47203090e-05, 3.60505888e-04"
Carroll Kentucky,"-4.06685136e-02,-3.57707329e-02, 1.86916888e-02, 4.78338538e-04,-2.77838204e-03,-1.32045196e-02, 5.33108506e-03,-2.31409371e-02,-2.71543837e-03,-3.28576230e-02, 1.86767951e-02,-2.60913698e-03, 4.66879969e-03,-7.48536130e-03, 1.16640748e-02,-5.75179234e-03,-4.14800458e-03, 1.19865709e-03, 1.37810325e-02,-1.14334347e-02,-6.41932897e-03,-6.95966696e-03, 2.96103023e-03, 2.00967584e-03, 1.27360527e-03, 3.98934726e-03, 9.58023779e-03, 3.93137103e-03, 1.57814822e-03,-5.33921644e-03, 1.31568192e-02,-9.76835843e-03, 2.87078717e-03, 5.99255227e-03,-9.51074471e-04, 8.80361360e-04,-1.41482498e-03,-1.56183972e-03,-4.88775724e-04,-1.34010124e-03,-1.71516323e-04, 4.96275257e-04, 6.08877803e-04,-2.03934935e-04, 3.13728888e-05,-6.08945324e-04, 5.15563472e-04,-4.60112002e-04,-4.99368529e-04,-2.52670841e-04"
Carroll Maryland,"-4.42538559e-02,-3.57983187e-02, 8.49302039e-02,-3.93679179e-02,-3.23503907e-03, 6.83959797e-02, 1.76845621e-02,-3.05765830e-02,-2.98604332e-02, 3.67225371e-02,-6.04480831e-03,-1.53844189e-02,-5.22175850e-03,-2.98778480e-03,-2.65994598e-03,-8.18181317e-03, 2.90109921e-04, 1.13647515e-02, 1.23096965e-02,-2.42097327e-03,-5.26589202e-03, 2.24787951e-03, 3.26869304e-05,-1.38003204e-03,-1.45007914e-03, 6.91298023e-03, 2.19156756e-03,-2.91636446e-03, 1.50685129e-03,-3.10319732e-03, 5.55246091e-03, 1.03543652e-03, 2.51559052e-03, 7.03354785e-03, 2.02673022e-03,-4.67504468e-03, 2.24992982e-03, 5.07200928e-03,-5.95651707e-03, 7.13633746e-03, 2.14259652e-03,-2.66915042e-04, 6.16297638e-03,-7.49005820e-04, 1.69558823e-03, 2.66210227e-05, 1.07289979e-03, 1.50647305e-03,-1.25593483e-03, 3.17208143e-03"
Carroll Mississippi,"-5.8372118e-02, 8.1312321e-02, 1.3644694e-02,-2.5443269e-02, 8.1743635e-02, 1.4181699e-01,-2.8328414e-03,-4.2429715e-02,-4.6537559e-02,-1.1808066e-01, 2.9240128e-02, 3.9839476e-02, 3.5160493e-02,-1.8142937e-02,-1.1814031e-02, 5.0521167e-03, 4.9903106e-02,-2.1320973e-02,-8.3785141e-03, 2.5649237e-02, 2.1391157e-02, 1.0692971e-02, 3.3674508e-03,-1.0390233e-03,-1.5431200e-02,-2.8377630e-02, 8.0306297e-03, 9.1420384e-03,-2.4136001e-02, 5.3308574e-03, 1.3945742e-02,-5.9095095e-03, 1.4553852e-02,-1.0304324e-03,-1.2000522e-02, 1.6123351e-03, 1.2922039e-02,-4.6272571e-03,-3.8716963e-03, 5.9097251e-03, 2.3827101e-03,-4.3765274e-03,-1.5870449e-03, 1.8885487e-03, 3.2604879e-03, 9.5174233e-05,-3.0763337e-04,-2.9602894e-03,-3.4846342e-04,-6.0746091e-04"
Carroll Missouri," 3.7972644e-02,-1.8212661e-02,-1.6445000e-02, 2.7735904e-02,-2.3700539e-02,-1.6685305e-02, 2.4611913e-02,-3.3356952e-03, 1.8753083e-02,-3.6350738e-03,-2.6108956e-02, 9.8000849e-03,-5.3471765e-03, 5.4869517e-03, 1.2561919e-02, 1.1931361e-02, 5.9245448e-03,-7.4082310e-03,-5.4383476e-04,-3.1606606e-03,-6.0891863e-03,-4.1839043e-03, 6.5586000e-04,-1.9244115e-03, 4.5635933e-03,-6.1366251e-03, 1.1139879e-02, 1.5702272e-03,-1.0678654e-03, 1.0626267e-02,-5.7803793e-03, 4.1968366e-03,-4.8376205e-03,-1.7355317e-03,-1.8002632e-03,-7.5919554e-04, 1.0548874e-03, 3.2466251e-04, 2.1500904e-03,-8.6543936e-04,-8.9746661e-04,-1.4566739e-05, 3.1551016e-03,-4.1535680e-04, 1.1322853e-03, 1.2302854e-03,-2.2824507e-04,-1.6128756e-03, 1.0586472e-03,-1.2658603e-04"
Carroll New Hampshire," 1.6365109e-01,-2.5331192e-02, 7.0023172e-02,-6.8544209e-02,-3.1719066e-02, 5.1486310e-02, 2.4670547e-02,-2.8632067e-03,-1.1131465e-02, 7.9328669e-03,-7.0764483e-03, 1.1243478e-02,-5.1661492e-03,-5.5260458e-03, 1.5761334e-02,-1.9639304e-03,-1.8739103e-03, 1.6310915e-03, 5.0983396e-03, 8.8423467e-04,-2.1886223e-03, 1.7489057e-03, 2.4957021e-03,-1.7299411e-03,-2.0733434e-03,-1.4731558e-03,-3.2936663e-03, 5.3167855e-03, 4.4118683e-03,-1.4028975e-03,-4.0902037e-04,-8.6416735e-04,-2.9984317e-03,-2.0729341e-03,-2.3210645e-03, 1.3955936e-03, 1.4082743e-03,-1.2546272e-03,-3.9873083e-04,-1.3161803e-03, 6.3160830e-04,-1.0188085e-05,-1.9741947e-04,-2.7656328e-04, 3.4294604e-05, 8.7159238e-04, 2.8582106e-04, 1.3722424e-04,-2.7528533e-05,-1.5687439e-04"
Carroll Ohio,"-7.6976039e-02,-3.5690788e-02, 3.1311324e-04,-5.8488131e-02,-3.1886384e-02, 2.5175078e-02,-4.9742855e-02, 3.7189503e-04,-3.1872105e-02,-5.1401946e-04, 1.2109546e-03,-1.3279609e-02, 1.2314873e-03, 6.1301338e-03, 6.0202344e-03,-7.5885961e-03,-1.6592350e-03,-1.6695120e-03,-4.7447747e-03, 2.9963003e-03,-3.9107143e-03,-5.0314603e-04,-6.6827604e-04,-1.4757975e-03,-3.1525490e-03,-6.1579621e-03,-2.2112341e-03,-2.0848510e-03,-2.9394845e-03, 8.6766272e-04, 2.6079600e-03, 3.8157919e-04, 3.4537509e-03,-1.1927189e-03, 3.0222023e-03, 4.5515768e-05, 8.9895789e-04, 3.8316431e-03, 3.5293724e-03,-3.5219186e-03,-7.4593452e-05,-1.1066645e-03, 2.0987259e-03,-1.6915150e-03, 4.6299177e-04, 1.2074537e-03,-6.6409988e-04,-5.5508841e-05, 2.2995479e-04,-8.8967825e-04"
Carroll Tennessee,"-2.8878652e-02, 5.6562107e-02,-3.3680534e-03, 2.7253130e-03,-3.2751072e-02,-1.6187556e-03,-5.6906414e-05,-7.2499523e-03, 6.5870760e-03, 5.7958183e-03,-3.5096202e-02,-5.3721457e-03,-1.3351719e-03,-1.0100650e-02, 3.6287538e-03, 1.6120475e-02,-8.8969665e-03,-3.3676219e-03,-6.6338349e-03, 1.4755263e-02, 1.1958482e-03,-5.5261115e-03,-2.3711114e-03, 9.2793949e-04,-1.5161026e-03, 6.8871648e-04,-4.8789363e-03, 1.4162495e-03, 2.4865749e-05, 2.2736858e-03,-2.5637203e-03, 2.6127435e-03,-3.0738389e-04, 6.3247094e-03, 9.4110584e-03, 8.6313067e-03, 2.0948751e-03,-3.5128624e-03, 8.1993337e-04, 3.3806113e-03,-5.2128718e-03,-1.0972068e-03,-1.2946212e-03, 1.3336209e-03, 2.7938150e-03,-1.4246933e-03, 1.4865131e-03,-2.0123757e-03, 6.2610816e-06, 6.2625430e-04"
Carroll Virginia," 4.1278724e-02,-7.7452175e-03, 3.3386339e-02,-7.6360800e-03,-5.3348217e-02, 1.5752858e-02,-1.9638667e-02, 8.5647732e-02, 2.7806750e-03,-1.1043965e-02,-1.4870678e-02,-1.1706824e-02,-1.7986160e-03, 1.5364025e-03, 1.0612708e-02,-6.6803205e-03, 5.3954720e-03,-4.5803087e-03,-5.1296721e-03, 3.6110755e-03, 1.4106055e-03,-2.6455778e-03, 2.2284091e-03,-2.9576486e-03,-2.0576464e-03,-7.7593680e-03,-3.8090819e-03, 1.4330646e-02,-1.0733260e-03,-2.3088482e-04,-2.5736570e-05,-1.0865775e-03, 5.3568599e-03,-3.2663906e-03,-3.6080647e-03,-6.3445838e-04, 3.2873184e-03,-6.6075334e-04,-1.4353573e-03, 1.8013619e-03, 2.8555075e-04,-4.3266721e-04,-8.4095821e-04, 8.3313201e-04, 1.1513558e-03, 5.4352463e-04, 2.7052971e-04, 2.1536416e-06, 8.7413955e-06,-1.9928750e-04"
Carson City Nevada," 6.1244119e-02,-6.6087432e-02, 3.3831116e-02, 2.7629992e-02,-4.8575224e-03,-2.0469407e-02, 3.5942623e-03,-1.3425278e-02, 1.1949038e-02, 4.1009923e-03, 6.7948671e-03, 2.1087639e-02, 1.0681696e-02, 1.1768212e-03,-1.5733536e-02,-1.7056303e-02, 7.7594486e-03, 7.9365196e-03, 1.7650313e-03, 3.8743322e-03, 5.1604034e-03,-5.8830609e-03, 7.4343542e-03,-8.5359719e-03, 4.5449920e-03, 3.7603253e-03, 7.8799255e-04, 6.4159986e-03,-2.5818302e-04,-2.8880702e-03,-3.3455617e-03,-4.8871174e-05,-4.5429063e-03, 1.5987442e-03,-5.5615068e-03,-9.0838951e-04, 4.5400662e-03,-2.9498576e-03, 2.7910115e-03,-2.2873962e-03, 1.2346040e-03,-1.7513166e-03,-5.3204905e-04, 3.8067141e-04,-6.4879423e-04,-2.7780220e-04, 3.2929976e-03,-2.0310143e-03,-1.1185009e-03,-1.9152807e-04"
Carson Texas,"-7.82005861e-02, 1.48055814e-02, 2.06372384e-02, 3.68317328e-02, 1.24476045e-01, 5.03932908e-02,-6.69438243e-02, 4.91724443e-03,-3.86046320e-02, 6.03206232e-02,-4.41921949e-02,-5.46511747e-02, 1.51533261e-03,-1.06947694e-03,-4.75232210e-03, 7.96609093e-03,-2.30369736e-02, 8.62147287e-03,-2.21193433e-02,-5.70556056e-03, 6.22641807e-03, 1.48871290e-02,-1.06831295e-02, 1.33862561e-02,-2.68624499e-02, 8.59520771e-03,-2.40448420e-03,-9.26473830e-03, 7.04669859e-04,-1.30167203e-02,-1.54381534e-02,-1.81517228e-02,-9.28820111e-03,-3.69420950e-03,-6.82236394e-03, 3.49899312e-03,-5.98956976e-05,-1.54660747e-03,-4.68439562e-03,-2.98960577e-03, 4.97198314e-04,-5.24283899e-03, 1.97106460e-03,-1.93851430e-03,-1.52564968e-03, 2.70745018e-04,-3.45821391e-05,-2.80085416e-03,-2.09804252e-03, 1.40948291e-03"
Carter Kentucky,"-6.8815373e-02,-2.7032781e-02, 3.4295421e-02, 2.9710498e-02,-4.0307995e-02, 2.1229330e-02,-1.4283664e-02, 1.7229744e-03, 6.8035377e-03, 9.2738504e-03,-1.0132467e-02, 1.8037610e-02,-5.8120990e-04, 1.0009334e-02,-1.7718427e-02,-1.9532256e-02, 1.2424078e-02,-1.9654544e-02, 6.4131315e-04, 2.1211999e-02, 1.6373804e-02,-8.5910573e-04,-1.1598813e-04,-3.4226596e-03, 2.3329773e-03, 6.6791666e-03,-1.8333836e-03,-8.0687990e-03, 6.1673131e-03, 2.6533366e-04,-2.9191782e-03,-6.0257490e-04,-1.3462277e-02,-3.5132202e-03, 1.4145620e-04, 4.8426827e-04, 4.2835255e-03,-1.5757444e-03, 1.2902600e-03,-4.9651801e-03, 2.8646772e-03, 1.7874024e-04, 4.1501390e-04, 4.8831146e-04,-1.4963488e-03, 1.0357500e-03,-3.8588983e-05,-1.6459012e-04, 1.8541870e-03,-4.8803768e-04"
Carter Missouri," 9.4272152e-02,-1.1547003e-02, 1.5114678e-02,-5.2287731e-02,-4.5277227e-02,-6.9600623e-03,-1.5304576e-02, 3.7370618e-02,-2.5322713e-02,-4.8156854e-02,-1.8995397e-02,-9.5076574e-04, 2.8012651e-03, 4.4640998e-04, 1.1758850e-02,-6.7587057e-03,-3.2133716e-03,-2.9307143e-03,-2.6286652e-04, 8.5968355e-04,-2.8455665e-03, 3.1523923e-03, 2.9662019e-03,-1.0663067e-03,-1.5464693e-04,-2.4087683e-03, 3.2747272e-04,-1.1483344e-03,-1.7719639e-03, 1.9873637e-03, 1.2207743e-03, 1.3661098e-03, 5.5449156e-05,-5.2326603e-04, 5.3917945e-05,-5.5762776e-04,-1.9268674e-04, 1.0849527e-04, 6.2201079e-04, 5.2754517e-04,-9.9443649e-05,-1.1929165e-05, 2.5972421e-04, 5.5202295e-04, 6.3286145e-04, 4.0686326e-04,-3.2680790e-04, 3.5631565e-05,-1.0883040e-04,-3.2322464e-04"
Carter Montana,"-5.12033282e-03, 2.59324789e-01,-1.73172116e-01,-4.61592823e-02,-5.61605096e-02,-9.02931765e-02, 5.47447130e-02, 3.64835199e-04, 4.76180799e-02, 1.68930236e-02, 2.92780567e-02,-5.54756203e-04,-3.10420897e-02, 3.88086066e-02,-4.98092920e-02, 3.07959244e-02, 7.82466680e-02, 1.02478907e-01,-2.27704048e-02,-1.14398664e-02,-1.08228270e-02,-3.69260134e-03, 1.13824438e-02,-7.33978767e-03,-4.04793723e-03, 2.20280774e-02,-2.71980884e-03,-5.37145976e-03,-2.33595190e-03, 2.70270789e-03, 1.12179462e-02, 7.75588152e-04,-1.10114273e-02,-3.32522951e-03, 3.92927416e-03,-7.96543248e-03,-4.48041596e-03,-1.10562295e-02,-3.73563170e-03, 6.09600870e-03,-1.33695011e-03, 1.42332836e-04,-1.29913748e-03, 1.14076573e-03,-7.53708940e-04, 6.76710508e-04, 5.79638581e-04, 3.00973217e-04, 6.58099481e-04, 3.32320429e-04"
Carter Oklahoma," 0.0029884 ,-0.00889995, 0.03592176, 0.04258484,-0.03990783,-0.00822539,-0.01355207, 0.00957545, 0.00054552,-0.00861404,-0.01228262,-0.01228481, 0.0039782 , 0.00245601,-0.00435654, 0.01032441,-0.01527963,-0.0004263 ,-0.00439214, 0.00957455, 0.01188954,-0.00220782, 0.00130989, 0.00388359,-0.00113429, 0.00523447, 0.00764954, 0.00399907, 0.00359456,-0.00674174, 0.00904753,-0.00563696,-0.0004176 , 0.00837666, 0.00061089,-0.0031828 ,-0.0030772 ,-0.00172948, 0.00538426,-0.00053784, 0.0001031 , 0.00057675, 0.00068476, 0.00112043,-0.00068126,-0.00179579, 0.00279087,-0.00131618,-0.00150139,-0.00077965"
Carter Tennessee,"-7.1593642e-02, 4.7293953e-03, 2.0677804e-03,-2.8373120e-02,-7.3533252e-02,-2.9391870e-02, 3.7453678e-02,-4.6863910e-03, 1.3862255e-03,-5.8239549e-03, 7.9230415e-03, 5.4523029e-04, 5.7839411e-03,-8.8563850e-03, 4.0198751e-03, 4.2480911e-04, 1.3384650e-03,-7.0502209e-03,-3.2568579e-03, 3.7975689e-05,-9.3376227e-03, 2.0636667e-03,-9.6816253e-03, 2.8371769e-03,-5.5559198e-03,-5.1634205e-03, 7.8221358e-04, 4.8493364e-04, 2.7306057e-03, 8.8277059e-03,-1.6784262e-03, 9.5667149e-04,-6.0206112e-03, 1.1183530e-03,-2.1737246e-03, 2.7447962e-04,-2.9657080e-05,-2.6900659e-04,-3.6197956e-04,-8.2691730e-04,-2.4308493e-04,-7.5701129e-04, 8.8444780e-05,-1.1180022e-03,-1.9317432e-04, 2.8671787e-04, 1.0548779e-04,-1.6000671e-06,-2.0361228e-04,-3.8096428e-04"
Carteret North Carolina,"-0.06059222,-0.01740092, 0.02804023,-0.03260406, 0.03605811, 0.05366563, 0.12109779,-0.00107436,-0.04235144, 0.02284525, 0.01203182,-0.03876463,-0.01272211,-0.01411777,-0.00020212,-0.00814315, 0.01162362,-0.00035268,-0.00351108, 0.00089939,-0.00257995,-0.00260715,-0.0083185 , 0.00324606, 0.00420295, 0.00175858, 0.00642477,-0.00142601, 0.00362464, 0.0052834 ,-0.00049597,-0.00108508,-0.00157075, 0.00335802, 0.00259833,-0.00542333,-0.0007412 , 0.0021353 ,-0.00211942,-0.00022678, 0.00319497, 0.00054855, 0.00197772,-0.00015202, 0.00538376,-0.00033974, 0.00633498, 0.00180225, 0.00367011, 0.00252739"
Carver Minnesota,"-1.6805220e-02, 1.3616591e-02, 8.3410062e-02, 7.5890617e-03, 1.0435282e-02, 2.5490448e-03,-4.2544263e-03,-2.4126226e-03, 7.3477784e-03, 2.7616147e-03,-3.3941161e-04, 1.0566651e-02,-2.5477721e-03,-7.0726415e-03, 6.5444279e-03, 1.7592652e-02, 1.0876728e-03, 1.0101682e-02, 1.8598992e-02,-9.8495446e-03,-1.3927524e-02,-4.8474758e-03,-1.3305736e-02,-2.4307773e-03,-3.5921454e-03,-4.2871428e-03,-2.1864197e-03,-2.0030183e-04,-4.4290451e-03, 1.0402862e-04,-4.3489952e-03, 5.9570587e-04,-7.1299435e-03, 1.7436426e-03, 2.4929908e-03, 7.2741341e-03, 4.2805136e-03,-2.5671206e-03,-2.4773591e-04, 9.6986344e-04,-4.6189036e-03,-1.1770478e-03,-2.9094636e-03, 1.3216843e-05,-6.9830520e-04,-1.9618975e-04, 1.0554641e-03,-5.2993518e-04,-7.4556086e-04,-6.0176844e-04"
Cascade Montana,"-2.1125104e-02,-4.0784307e-02, 1.5661199e-02, 1.4686544e-02, 2.8270442e-02, 1.8149182e-03,-1.8825304e-02, 1.4867627e-02,-5.7481946e-03,-1.6617808e-03, 3.9744033e-03, 2.4428416e-02,-1.1010595e-02, 4.3388573e-03, 2.9668978e-03, 2.7294485e-03, 1.2028941e-02, 1.0059626e-02,-4.7279624e-03,-4.5987037e-03,-5.7167546e-03, 2.7109960e-05, 1.0919740e-02,-2.4551533e-03, 3.5798105e-03, 1.3561159e-03,-1.7355661e-03, 1.5679512e-02, 2.2475368e-03,-3.6631904e-03,-7.0139309e-03, 6.0863290e-03,-3.2854852e-05,-5.6167175e-03, 3.8054269e-03,-9.1827456e-03, 1.6645058e-03, 3.3093044e-03,-4.6403143e-03,-1.5316540e-03, 2.8708626e-03,-1.0645051e-03, 5.8083283e-04, 2.4444610e-04, 7.0939115e-03,-3.8464211e-03,-4.3364796e-03, 1.9696748e-03,-3.4327828e-03,-4.0382519e-04"
Casey Kentucky,"-1.2149328e-01,-4.5938578e-02, 6.5743461e-02, 2.8356565e-02,-4.6353959e-02,-2.3373978e-02,-3.2331772e-02, 2.1358427e-02,-8.5988007e-03,-3.2378249e-02, 1.1765670e-02,-2.0981628e-02,-7.0336489e-03, 2.8328711e-02, 6.8911910e-03,-8.0248825e-03, 1.0651712e-02,-1.3558567e-02, 1.1572094e-02,-4.3942486e-03,-6.7364941e-03,-2.2709498e-03,-8.5915001e-03, 2.4497950e-02, 9.8673478e-03,-5.9683865e-04, 2.8915374e-02, 1.3770577e-02, 4.2994535e-03,-2.0026714e-02, 2.3535524e-02,-2.2032559e-02,-8.6967932e-04, 1.0984512e-02, 6.0414453e-03,-3.3353916e-03,-5.9049753e-03, 1.4529553e-03,-5.6443187e-05, 5.1870308e-04,-2.5566889e-03, 2.5376591e-03, 1.1910005e-03, 1.3945224e-03, 3.2367051e-04,-2.3539837e-03,-1.3061325e-04, 3.2026341e-04,-1.0228838e-03, 6.0083130e-05"
Cass Illinois,"-6.1969336e-02, 4.2740811e-02,-1.5056492e-02, 6.6468760e-02,-1.8388288e-02, 7.8119696e-03,-1.3113264e-02, 1.5437463e-02, 1.7796004e-02, 1.1492270e-02,-1.0826994e-02, 1.5484468e-02,-6.5963849e-04, 4.8760859e-05,-2.7650869e-02,-1.1124323e-02, 2.0055880e-03, 5.3109173e-03,-6.7074141e-03, 3.1303028e-03,-1.0050569e-02, 5.8788224e-03,-8.9094955e-03,-4.8635122e-03, 1.1919300e-02,-4.3816236e-03,-2.4225146e-05, 4.8007602e-03,-1.4151296e-03, 1.9049403e-03,-2.2155016e-03, 1.7460998e-03, 7.7839610e-03,-6.5371580e-03, 5.8979746e-03,-1.9153410e-03,-1.4482523e-02,-5.6122108e-03,-7.4729784e-03,-2.5545664e-03, 7.8628315e-03,-3.1910015e-03,-6.4715198e-03, 5.0090123e-03,-2.8280399e-03, 1.4141998e-03,-2.5819924e-03,-6.8448309e-04,-2.2565930e-03, 1.1585068e-03"
Cass Indiana,"-1.6230935e-01,-3.7046284e-03,-3.2095602e-03, 2.7433738e-02,-5.7301369e-02, 6.2162327e-03,-4.5800824e-03,-1.7675033e-02, 6.5710906e-06, 1.2592986e-02,-2.0212084e-02, 8.4012412e-03,-4.5730150e-03,-3.9360039e-03, 2.9398517e-03, 4.2485255e-03,-2.1207584e-04,-7.3572602e-03, 8.4059145e-03,-4.4653690e-03,-7.3200418e-03,-2.8429546e-03,-1.1275284e-02,-1.8151751e-03,-4.6635192e-04,-3.1133860e-03,-2.6144248e-03,-2.3874112e-03, 3.1622039e-04, 2.7312459e-03,-1.5928407e-03, 3.5325415e-03, 3.4208684e-03,-1.8367639e-03, 2.3425519e-03,-2.0488384e-03, 3.8674450e-04,-2.7145557e-03,-2.6434329e-03, 2.5109289e-04,-6.1464566e-04, 2.4054884e-03, 6.1297896e-03,-1.4642362e-03, 2.6669150e-04, 2.5479024e-04, 3.5271267e-03,-1.1407918e-03,-1.0828574e-03,-3.5320345e-04"
Cass Iowa,"-1.9575391e-02, 1.1341392e-01,-4.4411700e-02, 2.2178179e-02, 2.3192618e-02, 2.1079618e-02, 1.2939261e-02, 1.9652089e-02, 2.5129186e-02,-2.2024209e-02, 4.4487973e-04, 3.1101465e-02,-8.5375514e-03,-1.9527804e-02, 2.7773123e-02,-9.6044159e-03,-1.4660297e-03,-4.9266694e-03,-4.3897056e-03,-2.5302530e-03,-8.3367703e-03, 2.5933906e-03,-3.3283007e-04, 2.0338326e-05,-3.8022737e-03,-4.2482512e-03,-1.8031746e-03,-1.9112808e-03, 1.2740347e-04,-1.1209341e-03,-5.1006966e-04, 1.4453718e-03,-4.4427137e-03,-9.4276434e-04,-2.6803396e-03, 2.0846445e-03, 1.3046262e-03,-9.6172042e-04,-1.7835964e-04,-6.4352038e-04,-2.8941411e-04,-1.6978756e-04,-3.4850356e-05,-1.4161923e-03,-3.4174786e-04, 4.4064320e-04,-3.1013830e-04,-3.5009941e-04,-4.7755180e-04,-2.7811070e-04"
Cass Michigan," 0.05627374,-0.00995224, 0.03196811,-0.0403886 ,-0.03506656, 0.00382935,-0.00568517, 0.01155023, 0.02402824,-0.01868374, 0.02085608,-0.00918078,-0.00127113, 0.01059018,-0.01018565,-0.00739783,-0.00726255, 0.00231516,-0.00264416, 0.00635569,-0.0060333 , 0.01029134, 0.00076177,-0.00046446, 0.0043575 ,-0.00350446, 0.00464546,-0.00148807,-0.00050088, 0.00049443,-0.00269128, 0.00953206, 0.00706432, 0.00378942, 0.00543651,-0.00803564,-0.00477312,-0.00390135, 0.00366539, 0.00289821, 0.00523316,-0.00405532, 0.00259199,-0.00248659, 0.0027416 ,-0.00402504,-0.00171434, 0.0010942 ,-0.00480496,-0.00124731"
