nationality,total_population,total_population_MOE_Appx,percentage
Asia,2630,1258.935931036625,0.06444410466310681
"South Central Asia, n.o.s",58,186.9767793493876,0.0014212007872472223
"Other Asia, n.o.s",1367,907.6816305362008,0.03349623234770609
Bermuda,240,380.3434207074083,0.00588083084378161
Canada,14927,2997.662586664272,0.365763175021367
Mexico,44693,5180.363725889075,1.0951332204213813
Belize,89,231.61575826928,0.002180808104569014
Costa Rica,432,510.2800430237663,0.010585495518806897
El Salvador,6228,1937.0150635064133,0.15260756039613277
Guatemala,9634,2408.7876621242995,0.23606635145413343
Honduras,3208,1390.3756818142974,0.07860710561188085
Nicaragua,1063,800.4267342725318,0.026047179945582713
Panama,1024,785.6075677800515,0.025091544933468202
Antigua & Barbuda,147,297.66699780390235,0.003602008891816236
Bahamas,568,585.1111093822312,0.013917966330283143
Barbados,273,405.6495475764748,0.006689445084801581
Cuba,1935,1079.8891807945076,0.047414198677989225
Dominica,16,98.20519263653838,0.00039205538958544066
Dominican Republic,5831,1874.293577567526,0.142879686042044
Grenada,70,205.41042185231805,0.0017152423294363025
Haiti,1327,894.3046642767714,0.032516093873742484
Jamaica,4544,1654.661819780808,0.11134373064226515
St. Kitts-Nevis,11,81.4274615756241,0.0002695380803399904
St Lucia,48,170.09614971249795,0.001176166168756322
St Vincent & the Grenadines,9,73.65391659496407,0.00022053115664181036
Trinidad & Tobago,1140,828.9072617882208,0.027933946507962642
West Indies,179,328.47168566462096,0.0043861196709871165
"Caribbean, n.o.s",341,453.36250053340143,0.008355680490539703
Argentina,1267,873.8551696101931,0.03104588616279708
Bolivia,497,547.3229932354951,0.01217822053899775
Brazil,3519,1456.1926042564855,0.08622768224694785
Chile,882,729.1092673596197,0.021612053350897414
Colombia,3339,1418.4719483481954,0.08181705911411165
Ecuador,1425,926.7351605318584,0.0349174331349533
Guyana,1324,893.2933127679496,0.03244258348819521
Paraguay,108,255.143567845676,0.0026463738797017243
Peru,4405,1629.1671016252333,0.10793774944524162
Uruguay,239,379.5502277413163,0.005856327381932519
Venezuela,2108,1127.1216321719864,0.0516532975778818
South America,126,275.5863378761238,0.0030874361929853445
"Americas, n.o.s",213,358.3113720689675,0.0052192373738561785
Algeria,1293,882.7748065303282,0.03168297617087342
Cameroon,1847,1055.0518245854037,0.0452578940352693
Cabo Verde,31,136.69575499062816,0.0007596073173217912
Congo,781,686.0973226378532,0.01913720370413932
Egypt,3826,1518.3641777516357,0.0937502450346185
Ethiopia,8044,2201.2069389201392,0.1971058471140803
Eritrea,2267,1168.8486484161458,0.05554934801188712
Gambia,901,736.9200404949,0.022077619126030124
Ghana,10345,2496.01497630336,0.2534883128288365
Guinea,892,733.2305756040053,0.021857087969388317
Ivory Coast,782,686.5363955158779,0.01916170716598841
Kenya,3577,1468.1403564202085,0.08764888303419507
Liberia,2297,1176.5556060180372,0.056284451867359815
Libya,720,658.7605635424097,0.01764249253134483
Morocco,2433,1210.8782547077094,0.059616922678836066
Nigeria,5093,1751.728074112311,0.12479613119741556
Rwanda,382,479.8431761523922,0.009360322426352395
Senegal,1549,966.2101752622532,0.037955862404240474
Sierra Leone,1594,980.1424929383368,0.03905851818744952
Somalia,9702,2417.2666720050624,0.23773258685987156
South Africa,1760,1029.9076883067228,0.043126092854398466
Sudan,1325,893.6305571710192,0.032467086950044306
Tanzania,1086,809.0389628239834,0.026610759568111785
Togo,440,514.9830075736297,0.010781523213599617
Tunisia,52,177.0416553688274,0.001274180016152682
Uganda,219,363.3228697994934,0.005366258144950719
Democratic Republic of Congo (Zaire),1750,1026.9780868971989,0.04288105823590757
Zambia,266,400.4152608119505,0.00651792085185795
Zimbabwe,486,541.2324642608999,0.011908682458657758
Africa,5857,1878.4655021895724,0.14351677605012036
"Eastern Africa, n.o.s",106,252.77010940742707,0.002597366956003544
"Northern Africa, n.o.s",30,134.47291741598315,0.0007351038554727012
"Western Africa, n.o.s",3704,1493.967771754507,0.0907608226890295
"Other Africa, n.o.s",585,593.802186600663,0.014334525181717673
"Eastern Africa, n.o.s",810,698.7183946438535,0.01984780409776293
Australia,1592,979.5274890774368,0.039009511263751344
