cuisine,name
Iranian,Habibi Tapas Grill
Iranian,Basha Donair & Shawarma Kelowna
Iranian,Yamas Taverna
Iranian,The Fixx Cafe
Iranian,Subcity Donair - Bernard Ave
Iraqi,IN N OUT ARABIC MARKET
Iraqi,Subcity Donair - Bernard Ave
Iraqi,Habibi Tapas Grill
Iraqi,Okanagan Turkish Bites
Iraqi,Basha Donair & Shawarma Kelowna
Iraqi,Yamas Taverna
Iraqi,TAAZ RESTAURANT
Iraqi,Maestro's Mediterranean Restaurant and Terrace
Iraqi,SubCity Donair KLO
Israeli,Habibi Tapas Grill
Israeli,Maestro's Mediterranean Restaurant and Terrace
Israeli,Yamas Taverna
Israeli,Mediterranean Market
Israeli,Basha Donair & Shawarma Kelowna
Israeli,Salt & Brick
Israeli,Humo Izakaya
Israeli,Tutt Street Tapas + Wine
Israeli,Krafty Kitchen + Bar
Israeli,Central Kitchen + Bar
Israeli,Basil & Mint
Israeli,USTAAD G76 KELOWNA
Israeli,Okanagan Street Food
Israeli,Subcity Donair - Bernard Ave
Israeli,IN N OUT ARABIC MARKET
Israeli,Erica Jane Restaurant
Israeli,Olympia Greek Taverna
Israeli,Bouchons Bistro
Israeli,JOEY Kelowna
Jamaican,The House of the Caribbean
Jamaican,Lees Caribbean Restaurant (Formerly Lees Kitchen & Catering Services)
Jamaican,Jamaica & Beyond
Jordanian,Habibi Tapas Grill
Kuwaiti,Habibi Tapas Grill
Kuwaiti,Bouchons Bistro
Kuwaiti,Krafty Kitchen + Bar
Kuwaiti,Gather Restaurant
Kuwaiti,Salt & Brick
Kuwaiti,Erica Jane Restaurant
Kuwaiti,Little Hobo Soup & Sandwich Shop
Kuwaiti,Lakeside Dining Room
Kuwaiti,Okanagan Street Food
Kuwaiti,La Bussola Restaurant
Kuwaiti,Humo Izakaya
Kuwaiti,Maestro's Mediterranean Restaurant and Terrace
Kuwaiti,Waterfront Wines Restaurant
